species,action,action_code,emotion,valid_frames,total_frames,json_path
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,83,83,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-040880.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,102,102,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-024369.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,78,78,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-074172.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,73,73,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064117.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041505.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,107,107,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-049119.json
CAT,꼬리를 흔드는 동작,TAILING,공포/공격성,97,97,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064880.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,107,107,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-027474.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,108,108,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-035843.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-023621.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,83,83,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-043940.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,99,99,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-074935.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,103,103,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-093398.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,100,100,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-012944.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,74,74,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-063163.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,87,87,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-028235.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,106,106,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-050387.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,74,74,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064035.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,96,96,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-020682.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,78,78,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-073769.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,89,89,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-025313.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,77,77,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-060743.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064199.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-042206.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-052479.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,110,110,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-081063.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,115,115,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-063849.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-060745.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064112.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,91,91,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-044868.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,76,76,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-047000.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,87,87,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-065458.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,91,91,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-070838.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-032649.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,96,96,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-040940.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,78,78,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-074990.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,85,85,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-040098.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,109,109,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-037112.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041983.json
CAT,꼬리를 흔드는 동작,TAILING,공포/공격성,135,135,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-058335.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-073604.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,129,129,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-023720.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,6,103,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/20201202_cat-tailing-005032.mp4.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,125,125,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-052447.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041054.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,84,84,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-040179.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,101,101,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-027370.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,78,78,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-071694.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-070578.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,109,109,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-068606.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,123,123,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-024103.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,86,86,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-022325.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,82,82,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-071128.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,104,104,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-031305.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,121,121,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-029111.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064628.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,3,147,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/20201202_cat-tailing-003408.mp4.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,85,85,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-080456.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,89,89,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-042750.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,108,108,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-066114.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,94,94,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064079.json
CAT,꼬리를 흔드는 동작,TAILING,불안/슬픔,100,100,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-049228.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,84,84,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-039511.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,10,94,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/20201118_cat-tailing-002791.mp4.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,85,85,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-057771.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,99,99,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-079245.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,91,91,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064518.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,116,116,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041396.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,82,82,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-057993.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,74,74,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-044191.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-073692.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,108,108,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-027254.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-066772.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-073721.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,121,121,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-019079.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041707.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-057424.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-074412.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,83,83,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-081375.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,86,86,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-039288.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-059901.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,116,116,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-022396.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,111,111,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-020672.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,89,89,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-068190.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,103,103,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-020772.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,77,77,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-023094.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,106,106,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-025965.json
CAT,꼬리를 흔드는 동작,TAILING,불안/슬픔,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-060043.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,131,131,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-060035.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,107,107,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-029448.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-073724.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,94,94,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-070625.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,105,105,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-033458.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-042715.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-071074.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,120,120,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-036318.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-046332.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-071731.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-067521.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,110,110,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-018863.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-057925.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-052860.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,74,74,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-029348.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,113,113,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-019724.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,100,100,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-040229.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,89,89,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-042950.json
CAT,꼬리를 흔드는 동작,TAILING,공포/공격성,134,134,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-060653.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,130,130,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-027595.json
CAT,꼬리를 흔드는 동작,TAILING,불안/슬픔,100,100,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-057922.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-057891.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,90,90,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-070803.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,82,82,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-042711.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,101,101,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-008198.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-040912.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-042185.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-061687.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,91,91,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-019548.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,101,101,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-008801.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,78,78,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064137.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-073683.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,112,112,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-026122.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,98,98,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041361.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,84,84,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-029217.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,98,98,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-057095.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041630.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,84,84,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-039089.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,122,122,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-025418.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,156,156,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-027526.json
CAT,꼬리를 흔드는 동작,TAILING,불안/슬픔,79,87,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041394.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-016460.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,86,86,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-051653.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,84,84,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-040199.json
CAT,꼬리를 흔드는 동작,TAILING,공포/공격성,137,137,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-017442.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,94,94,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-025491.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-055799.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,101,101,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-005908.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-060376.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,67,67,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-059942.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,107,107,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-010121.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,93,93,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-012995.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-060643.json
CAT,꼬리를 흔드는 동작,TAILING,불안/슬픔,95,95,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-037548.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-060597.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-067199.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,97,97,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041697.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,96,96,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-074409.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,77,77,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041521.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,103,103,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-022903.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,78,78,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-074468.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,82,82,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-043273.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-032303.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-071912.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,88,88,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-013959.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-044839.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,110,110,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-028057.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,83,83,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-060006.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,122,122,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-027939.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,116,116,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-057124.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,83,83,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041771.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,129,129,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-059111.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,135,135,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-022323.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-059518.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,75,75,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-021902.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,85,85,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-068228.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,75,75,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-057096.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,92,92,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-013824.json
CAT,꼬리를 흔드는 동작,TAILING,공포/공격성,85,85,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-027630.json
